#    time [s]          t9 [GK]          density [g/cc]
  8.1004100000e+02  7.8284700000e-01  9.4801800000e+05
  8.1007400000e+02  7.8282800000e-01  9.4811600000e+05
  8.1010700000e+02  7.8280900000e-01  9.4820900000e+05
  8.1013900000e+02  7.8279000000e-01  9.4830500000e+05
  8.1017200000e+02  7.8277100000e-01  9.4840500000e+05
  8.1020500000e+02  7.8275200000e-01  9.4850500000e+05
  8.1023800000e+02  7.8273300000e-01  9.4859800000e+05
  8.1027000000e+02  7.8271400000e-01  9.4869600000e+05
  8.1030300000e+02  7.8269500000e-01  9.4879800000e+05
  8.1033600000e+02  7.8267600000e-01  9.4889200000e+05
  8.1036800000e+02  7.8265700000e-01  9.4899000000e+05
  8.1040100000e+02  7.8263700000e-01  9.4909000000e+05
  8.1043400000e+02  7.8261800000e-01  9.4918400000e+05
  8.1046600000e+02  7.8259900000e-01  9.4928400000e+05
  8.1049900000e+02  7.8258000000e-01  9.4938100000e+05
  8.1053200000e+02  7.8256100000e-01  9.4948100000e+05
  8.1056500000e+02  7.8254200000e-01  9.4958000000e+05
  8.1059700000e+02  7.8252300000e-01  9.4968000000e+05
  8.1063000000e+02  7.8250300000e-01  9.4977300000e+05
  8.1066300000e+02  7.8248400000e-01  9.4987300000e+05
  8.1069500000e+02  7.8246500000e-01  9.4997300000e+05
  8.1072800000e+02  7.8244600000e-01  9.5007000000e+05
  8.1076100000e+02  7.8242700000e-01  9.5016500000e+05
  8.1079400000e+02  7.8240800000e-01  9.5026600000e+05
  8.1082600000e+02  7.8238800000e-01  9.5036100000e+05
  8.1085900000e+02  7.8236900000e-01  9.5045800000e+05
  8.1089200000e+02  7.8235000000e-01  9.5055600000e+05
  8.1092400000e+02  7.8233100000e-01  9.5065300000e+05
  8.1095700000e+02  7.8231100000e-01  9.5075100000e+05
  8.1099000000e+02  7.8229200000e-01  9.5085300000e+05
  8.1102300000e+02  7.8227300000e-01  9.5095000000e+05
  8.1105500000e+02  7.8225400000e-01  9.5104500000e+05
  8.1108800000e+02  7.8223400000e-01  9.5114600000e+05
  8.1112100000e+02  7.8221500000e-01  9.5124600000e+05
  8.1115300000e+02  7.8219600000e-01  9.5134500000e+05
  8.1118600000e+02  7.8217700000e-01  9.5143900000e+05
  8.1121900000e+02  7.8215700000e-01  9.5153300000e+05
  8.1125100000e+02  7.8213800000e-01  9.5163500000e+05
  8.1128400000e+02  7.8211900000e-01  9.5173200000e+05
  8.1131700000e+02  7.8209900000e-01  9.5182900000e+05
  8.1135000000e+02  7.8208000000e-01  9.5193000000e+05
  8.1138200000e+02  7.8206100000e-01  9.5202700000e+05
  8.1141500000e+02  7.8204100000e-01  9.5212100000e+05
  8.1144800000e+02  7.8202200000e-01  9.5222400000e+05
  8.1148000000e+02  7.8200200000e-01  9.5232200000e+05
  8.1151300000e+02  7.8198300000e-01  9.5242300000e+05
  8.1154600000e+02  7.8196400000e-01  9.5251700000e+05
  8.1157900000e+02  7.8194400000e-01  9.5261600000e+05
  8.1161100000e+02  7.8192500000e-01  9.5271500000e+05
  8.1164400000e+02  7.8190500000e-01  9.5281200000e+05
  8.1167700000e+02  7.8188600000e-01  9.5291100000e+05
  8.1170900000e+02  7.8186600000e-01  9.5300700000e+05
  8.1174200000e+02  7.8184700000e-01  9.5310700000e+05
  8.1177500000e+02  7.8182800000e-01  9.5320700000e+05
  8.1180800000e+02  7.8180800000e-01  9.5330300000e+05
  8.1184000000e+02  7.8178900000e-01  9.5340000000e+05
  8.1187300000e+02  7.8176900000e-01  9.5349900000e+05
  8.1190600000e+02  7.8175000000e-01  9.5359900000e+05
  8.1193800000e+02  7.8173000000e-01  9.5369600000e+05
  8.1197100000e+02  7.8171100000e-01  9.5379400000e+05
  8.1200400000e+02  7.8169100000e-01  9.5388900000e+05
  8.1203600000e+02  7.8167100000e-01  9.5399000000e+05
  8.1206900000e+02  7.8165200000e-01  9.5409000000e+05
  8.1210200000e+02  7.8163200000e-01  9.5418700000e+05
  8.1213500000e+02  7.8161300000e-01  9.5428500000e+05
  8.1216700000e+02  7.8159300000e-01  9.5438300000e+05
  8.1220000000e+02  7.8157400000e-01  9.5447900000e+05
  8.1223300000e+02  7.8155400000e-01  9.5458300000e+05
  8.1226500000e+02  7.8153400000e-01  9.5468000000e+05
  8.1229800000e+02  7.8151500000e-01  9.5477800000e+05
  8.1233100000e+02  7.8149500000e-01  9.5487600000e+05
  8.1236400000e+02  7.8147500000e-01  9.5497200000e+05
  8.1239600000e+02  7.8145600000e-01  9.5507300000e+05
  8.1242900000e+02  7.8143600000e-01  9.5517100000e+05
  8.1246200000e+02  7.8141600000e-01  9.5526800000e+05
  8.1249400000e+02  7.8139700000e-01  9.5536500000e+05
  8.1252700000e+02  7.8137700000e-01  9.5546600000e+05
  8.1256000000e+02  7.8135700000e-01  9.5556400000e+05
  8.1259300000e+02  7.8133800000e-01  9.5566700000e+05
  8.1262500000e+02  7.8131800000e-01  9.5576000000e+05
  8.1265800000e+02  7.8129800000e-01  9.5585900000e+05
  8.1269100000e+02  7.8127800000e-01  9.5596000000e+05
  8.1272300000e+02  7.8125900000e-01  9.5606200000e+05
  8.1275600000e+02  7.8123900000e-01  9.5615400000e+05
  8.1278900000e+02  7.8121900000e-01  9.5625500000e+05
  8.1282100000e+02  7.8119900000e-01  9.5635400000e+05
  8.1285400000e+02  7.8117900000e-01  9.5645500000e+05
  8.1288700000e+02  7.8116000000e-01  9.5655200000e+05
  8.1292000000e+02  7.8114000000e-01  9.5665000000e+05
  8.1295200000e+02  7.8112000000e-01  9.5674700000e+05
  8.1298500000e+02  7.8110000000e-01  9.5684600000e+05
  8.1301800000e+02  7.8108000000e-01  9.5694400000e+05
  8.1305000000e+02  7.8106000000e-01  9.5704300000e+05
  8.1308300000e+02  7.8104000000e-01  9.5714000000e+05
  8.1311600000e+02  7.8102000000e-01  9.5724100000e+05
  8.1314900000e+02  7.8100100000e-01  9.5734100000e+05
  8.1318100000e+02  7.8098100000e-01  9.5744300000e+05
  8.1321400000e+02  7.8096100000e-01  9.5753700000e+05
  8.1324700000e+02  7.8094100000e-01  9.5763400000e+05
  8.1327900000e+02  7.8092100000e-01  9.5773300000e+05
  8.1331200000e+02  7.8090100000e-01  9.5783000000e+05
  8.1334500000e+02  7.8088100000e-01  9.5793200000e+05
  8.1337800000e+02  7.8086100000e-01  9.5803000000e+05
  8.1341000000e+02  7.8084100000e-01  9.5812400000e+05
  8.1344300000e+02  7.8082100000e-01  9.5822700000e+05
  8.1347600000e+02  7.8080100000e-01  9.5832700000e+05
  8.1350800000e+02  7.8078100000e-01  9.5842600000e+05
  8.1354100000e+02  7.8076100000e-01  9.5852100000e+05
  8.1357400000e+02  7.8074100000e-01  9.5861900000e+05
  8.1360600000e+02  7.8072100000e-01  9.5872300000e+05
  8.1363900000e+02  7.8070000000e-01  9.5882200000e+05
  8.1367200000e+02  7.8068000000e-01  9.5892000000e+05
  8.1370500000e+02  7.8066000000e-01  9.5901800000e+05
  8.1373700000e+02  7.8064000000e-01  9.5911700000e+05
  8.1377000000e+02  7.8062000000e-01  9.5921800000e+05
  8.1380300000e+02  7.8060000000e-01  9.5931800000e+05
  8.1383500000e+02  7.8058000000e-01  9.5941300000e+05
  8.1386800000e+02  7.8055900000e-01  9.5951200000e+05
  8.1390100000e+02  7.8053900000e-01  9.5961200000e+05
  8.1393400000e+02  7.8051900000e-01  9.5971300000e+05
  8.1396600000e+02  7.8049900000e-01  9.5981100000e+05
  8.1399900000e+02  7.8047900000e-01  9.5990900000e+05
  8.1403200000e+02  7.8045800000e-01  9.6000400000e+05
  8.1406400000e+02  7.8043800000e-01  9.6011400000e+05
  8.1409700000e+02  7.8041800000e-01  9.6020700000e+05
  8.1413000000e+02  7.8039800000e-01  9.6030500000e+05
  8.1416300000e+02  7.8037700000e-01  9.6040400000e+05
  8.1419500000e+02  7.8035700000e-01  9.6050300000e+05
  8.1422800000e+02  7.8033700000e-01  9.6060400000e+05
  8.1426100000e+02  7.8031600000e-01  9.6070200000e+05
  8.1429300000e+02  7.8029600000e-01  9.6080300000e+05
  8.1432600000e+02  7.8027600000e-01  9.6089700000e+05
  8.1435900000e+02  7.8025500000e-01  9.6100000000e+05
  8.1439100000e+02  7.8023500000e-01  9.6109900000e+05
  8.1442400000e+02  7.8021500000e-01  9.6119700000e+05
  8.1445700000e+02  7.8019400000e-01  9.6129400000e+05
  8.1449000000e+02  7.8017400000e-01  9.6139600000e+05
  8.1452200000e+02  7.8015300000e-01  9.6149900000e+05
  8.1455500000e+02  7.8013300000e-01  9.6159300000e+05
  8.1458800000e+02  7.8011200000e-01  9.6169300000e+05
  8.1462000000e+02  7.8009200000e-01  9.6178900000e+05
  8.1465300000e+02  7.8007100000e-01  9.6189500000e+05
  8.1468600000e+02  7.8005100000e-01  9.6199600000e+05
  8.1471900000e+02  7.8003000000e-01  9.6209400000e+05
  8.1475100000e+02  7.8001000000e-01  9.6218600000e+05
  8.1478400000e+02  7.7998900000e-01  9.6228900000e+05
  8.1481700000e+02  7.7996900000e-01  9.6239300000e+05
  8.1484900000e+02  7.7994800000e-01  9.6249200000e+05
  8.1488200000e+02  7.7992800000e-01  9.6258700000e+05
  8.1491500000e+02  7.7990700000e-01  9.6268200000e+05
  8.1494800000e+02  7.7988600000e-01  9.6278400000e+05
  8.1498000000e+02  7.7986600000e-01  9.6288300000e+05
  8.1501300000e+02  7.7984500000e-01  9.6298100000e+05
  8.1504600000e+02  7.7982500000e-01  9.6308400000e+05
  8.1507800000e+02  7.7980400000e-01  9.6318500000e+05
  8.1511100000e+02  7.7978300000e-01  9.6328400000e+05
  8.1514400000e+02  7.7976300000e-01  9.6338300000e+05
  8.1517600000e+02  7.7974200000e-01  9.6348100000e+05
  8.1520900000e+02  7.7972100000e-01  9.6358100000e+05
  8.1524200000e+02  7.7970000000e-01  9.6367900000e+05
  8.1527500000e+02  7.7968000000e-01  9.6378200000e+05
  8.1530700000e+02  7.7965900000e-01  9.6387700000e+05
  8.1534000000e+02  7.7963800000e-01  9.6397900000e+05
  8.1537300000e+02  7.7961700000e-01  9.6407800000e+05
  8.1540500000e+02  7.7959700000e-01  9.6417900000e+05
  8.1543800000e+02  7.7957600000e-01  9.6428100000e+05
  8.1547100000e+02  7.7955500000e-01  9.6438100000e+05
  8.1550400000e+02  7.7953400000e-01  9.6447500000e+05
  8.1553600000e+02  7.7951300000e-01  9.6457400000e+05
  8.1556900000e+02  7.7949200000e-01  9.6467900000e+05
  8.1560200000e+02  7.7947100000e-01  9.6477600000e+05
  8.1563400000e+02  7.7945100000e-01  9.6487200000e+05
  8.1566700000e+02  7.7943000000e-01  9.6497600000e+05
  8.1570000000e+02  7.7940900000e-01  9.6507500000e+05
  8.1573300000e+02  7.7938800000e-01  9.6517800000e+05
  8.1576500000e+02  7.7936700000e-01  9.6527400000e+05
  8.1579800000e+02  7.7934600000e-01  9.6537400000e+05
  8.1583100000e+02  7.7932500000e-01  9.6547300000e+05
  8.1586300000e+02  7.7930400000e-01  9.6557600000e+05
  8.1589600000e+02  7.7928300000e-01  9.6567500000e+05
  8.1592900000e+02  7.7926200000e-01  9.6577200000e+05
  8.1596100000e+02  7.7924100000e-01  9.6587100000e+05
  8.1599400000e+02  7.7922000000e-01  9.6597500000e+05
  8.1602700000e+02  7.7919900000e-01  9.6607300000e+05
  8.1606000000e+02  7.7917700000e-01  9.6617100000e+05
  8.1609200000e+02  7.7915600000e-01  9.6627400000e+05
  8.1612500000e+02  7.7913500000e-01  9.6636900000e+05
  8.1615800000e+02  7.7911400000e-01  9.6647300000e+05
  8.1619000000e+02  7.7909300000e-01  9.6657100000e+05
  8.1622300000e+02  7.7907200000e-01  9.6667600000e+05
  8.1625600000e+02  7.7905100000e-01  9.6677500000e+05
  8.1628900000e+02  7.7902900000e-01  9.6687000000e+05
  8.1632100000e+02  7.7900800000e-01  9.6697200000e+05
  8.1635400000e+02  7.7898700000e-01  9.6707200000e+05
  8.1638700000e+02  7.7896600000e-01  9.6717000000e+05
  8.1641900000e+02  7.7894400000e-01  9.6727300000e+05
  8.1645200000e+02  7.7892300000e-01  9.6737200000e+05
  8.1648500000e+02  7.7890200000e-01  9.6747500000e+05
  8.1651800000e+02  7.7888100000e-01  9.6756800000e+05
  8.1655000000e+02  7.7885900000e-01  9.6767000000e+05
  8.1658300000e+02  7.7883800000e-01  9.6777400000e+05
  8.1661600000e+02  7.7881700000e-01  9.6787400000e+05
  8.1664800000e+02  7.7879500000e-01  9.6796900000e+05
  8.1668100000e+02  7.7877400000e-01  9.6807100000e+05
  8.1671400000e+02  7.7875200000e-01  9.6817400000e+05
  8.1674600000e+02  7.7873100000e-01  9.6827400000e+05
  8.1677900000e+02  7.7871000000e-01  9.6837700000e+05
  8.1681200000e+02  7.7868800000e-01  9.6847400000e+05
  8.1684500000e+02  7.7866700000e-01  9.6857300000e+05
  8.1687700000e+02  7.7864500000e-01  9.6867600000e+05
  8.1691000000e+02  7.7862400000e-01  9.6877200000e+05
  8.1694300000e+02  7.7860200000e-01  9.6887600000e+05
  8.1697500000e+02  7.7858100000e-01  9.6897100000e+05
  8.1700800000e+02  7.7855900000e-01  9.6907400000e+05
  8.1704100000e+02  7.7853800000e-01  9.6917200000e+05
  8.1707400000e+02  7.7851600000e-01  9.6927300000e+05
  8.1710600000e+02  7.7849500000e-01  9.6937400000e+05
  8.1713900000e+02  7.7847300000e-01  9.6947600000e+05
  8.1717200000e+02  7.7845200000e-01  9.6957600000e+05
  8.1720400000e+02  7.7843000000e-01  9.6967600000e+05
  8.1723700000e+02  7.7840900000e-01  9.6977500000e+05
  8.1727000000e+02  7.7838700000e-01  9.6987300000e+05
  8.1730300000e+02  7.7836500000e-01  9.6997500000e+05
  8.1733500000e+02  7.7834400000e-01  9.7007400000e+05
  8.1736800000e+02  7.7832200000e-01  9.7017800000e+05
  8.1740100000e+02  7.7830000000e-01  9.7027800000e+05
  8.1743300000e+02  7.7827900000e-01  9.7037800000e+05
  8.1746600000e+02  7.7825700000e-01  9.7047900000e+05
  8.1749900000e+02  7.7823500000e-01  9.7058000000e+05
  8.1753100000e+02  7.7821400000e-01  9.7067700000e+05
  8.1756400000e+02  7.7819200000e-01  9.7077600000e+05
  8.1759700000e+02  7.7817000000e-01  9.7087900000e+05
  8.1763000000e+02  7.7814800000e-01  9.7098100000e+05
  8.1766200000e+02  7.7812700000e-01  9.7107900000e+05
  8.1769500000e+02  7.7810500000e-01  9.7117800000e+05
  8.1772800000e+02  7.7808300000e-01  9.7128200000e+05
  8.1776000000e+02  7.7806100000e-01  9.7138400000e+05
  8.1779300000e+02  7.7804000000e-01  9.7148200000e+05
  8.1782600000e+02  7.7801800000e-01  9.7158400000e+05
  8.1785900000e+02  7.7799600000e-01  9.7168300000e+05
  8.1789100000e+02  7.7797400000e-01  9.7178300000e+05
  8.1792400000e+02  7.7795200000e-01  9.7188600000e+05
  8.1795700000e+02  7.7793000000e-01  9.7198600000e+05
  8.1798900000e+02  7.7790800000e-01  9.7208300000e+05
  8.1802200000e+02  7.7788600000e-01  9.7218600000e+05
  8.1805500000e+02  7.7786400000e-01  9.7228700000e+05
  8.1808800000e+02  7.7784300000e-01  9.7238700000e+05
  8.1812000000e+02  7.7782100000e-01  9.7248400000e+05
  8.1815300000e+02  7.7779900000e-01  9.7258800000e+05
  8.1818600000e+02  7.7777700000e-01  9.7269200000e+05
  8.1821800000e+02  7.7775500000e-01  9.7279200000e+05
  8.1825100000e+02  7.7773300000e-01  9.7289100000e+05
  8.1828400000e+02  7.7771100000e-01  9.7298800000e+05
  8.1831600000e+02  7.7768800000e-01  9.7309200000e+05
  8.1834900000e+02  7.7766600000e-01  9.7319300000e+05
  8.1838200000e+02  7.7764400000e-01  9.7329600000e+05
  8.1841500000e+02  7.7762200000e-01  9.7339200000e+05
  8.1844700000e+02  7.7760000000e-01  9.7349500000e+05
  8.1848000000e+02  7.7757800000e-01  9.7359800000e+05
  8.1851300000e+02  7.7755600000e-01  9.7369700000e+05
  8.1854500000e+02  7.7753400000e-01  9.7379600000e+05
  8.1857800000e+02  7.7751200000e-01  9.7389800000e+05
  8.1861100000e+02  7.7748900000e-01  9.7399700000e+05
  8.1864400000e+02  7.7746700000e-01  9.7410000000e+05
  8.1867600000e+02  7.7744500000e-01  9.7420400000e+05
  8.1870900000e+02  7.7742300000e-01  9.7430100000e+05
  8.1874200000e+02  7.7740000000e-01  9.7440400000e+05
  8.1877400000e+02  7.7737800000e-01  9.7450600000e+05
  8.1880700000e+02  7.7735600000e-01  9.7460500000e+05
  8.1884000000e+02  7.7733400000e-01  9.7470400000e+05
  8.1887300000e+02  7.7731100000e-01  9.7480600000e+05
  8.1890500000e+02  7.7728900000e-01  9.7490700000e+05
  8.1893800000e+02  7.7726700000e-01  9.7501200000e+05
  8.1897100000e+02  7.7724400000e-01  9.7510800000e+05
  8.1900300000e+02  7.7722200000e-01  9.7521000000e+05
  8.1903600000e+02  7.7719900000e-01  9.7531000000e+05
  8.1906900000e+02  7.7717700000e-01  9.7541300000e+05
  8.1910100000e+02  7.7715500000e-01  9.7551400000e+05
  8.1913400000e+02  7.7713200000e-01  9.7561400000e+05
  8.1916700000e+02  7.7711000000e-01  9.7571400000e+05
  8.1920000000e+02  7.7708700000e-01  9.7581400000e+05
  8.1923200000e+02  7.7706500000e-01  9.7592000000e+05
  8.1926500000e+02  7.7704200000e-01  9.7602100000e+05
  8.1929800000e+02  7.7702000000e-01  9.7611800000e+05
  8.1933000000e+02  7.7699700000e-01  9.7622200000e+05
  8.1936300000e+02  7.7697500000e-01  9.7631900000e+05
  8.1939600000e+02  7.7695200000e-01  9.7642600000e+05
  8.1942900000e+02  7.7692900000e-01  9.7652300000e+05
  8.1946100000e+02  7.7690700000e-01  9.7662300000e+05
  8.1949400000e+02  7.7688400000e-01  9.7672700000e+05
  8.1952700000e+02  7.7686100000e-01  9.7683100000e+05
  8.1955900000e+02  7.7683900000e-01  9.7692800000e+05
  8.1959200000e+02  7.7681600000e-01  9.7703100000e+05
  8.1962500000e+02  7.7679300000e-01  9.7713000000e+05
  8.1965800000e+02  7.7677100000e-01  9.7723600000e+05
  8.1969000000e+02  7.7674800000e-01  9.7733500000e+05
  8.1972300000e+02  7.7672500000e-01  9.7743500000e+05
  8.1975600000e+02  7.7670200000e-01  9.7753400000e+05
  8.1978800000e+02  7.7668000000e-01  9.7764000000e+05
  8.1982100000e+02  7.7665700000e-01  9.7773900000e+05
  8.1985400000e+02  7.7663400000e-01  9.7784000000e+05
  8.1988600000e+02  7.7661100000e-01  9.7794000000e+05
  8.1991900000e+02  7.7658800000e-01  9.7804400000e+05
  8.1995200000e+02  7.7656600000e-01  9.7814200000e+05
  8.1998500000e+02  7.7654300000e-01  9.7824600000e+05
  8.2001700000e+02  7.7652000000e-01  9.7834600000e+05
  8.2005000000e+02  7.7649700000e-01  9.7844900000e+05
  8.2008300000e+02  7.7647400000e-01  9.7855100000e+05
  8.2011500000e+02  7.7645100000e-01  9.7865500000e+05
  8.2014800000e+02  7.7642800000e-01  9.7875700000e+05
  8.2018100000e+02  7.7640500000e-01  9.7885400000e+05
  8.2021400000e+02  7.7638200000e-01  9.7895400000e+05
  8.2024600000e+02  7.7635900000e-01  9.7905700000e+05
  8.2027900000e+02  7.7633600000e-01  9.7915800000e+05
  8.2031200000e+02  7.7631300000e-01  9.7926100000e+05
  8.2034400000e+02  7.7629000000e-01  9.7936000000e+05
  8.2037700000e+02  7.7626700000e-01  9.7946100000e+05
  8.2041000000e+02  7.7624300000e-01  9.7956900000e+05
  8.2044300000e+02  7.7622000000e-01  9.7966500000e+05
  8.2047500000e+02  7.7619700000e-01  9.7976900000e+05
  8.2050800000e+02  7.7617400000e-01  9.7987000000e+05
  8.2054100000e+02  7.7615100000e-01  9.7997300000e+05
  8.2057300000e+02  7.7612800000e-01  9.8007100000e+05
  8.2060600000e+02  7.7610400000e-01  9.8017200000e+05
  8.2063900000e+02  7.7608100000e-01  9.8028000000e+05
  8.2067100000e+02  7.7605800000e-01  9.8037900000e+05
  8.2070400000e+02  7.7603500000e-01  9.8048100000e+05
  8.2073700000e+02  7.7601100000e-01  9.8058300000e+05
  8.2077000000e+02  7.7598800000e-01  9.8068300000e+05
  8.2080200000e+02  7.7596500000e-01  9.8078300000e+05
  8.2083500000e+02  7.7594100000e-01  9.8088700000e+05
  8.2086800000e+02  7.7591800000e-01  9.8098900000e+05
  8.2090000000e+02  7.7589400000e-01  9.8108900000e+05
  8.2093300000e+02  7.7587100000e-01  9.8119100000e+05
  8.2096600000e+02  7.7584800000e-01  9.8129400000e+05
  8.2099900000e+02  7.7582400000e-01  9.8139600000e+05
  8.2103100000e+02  7.7580100000e-01  9.8149500000e+05
  8.2106400000e+02  7.7577700000e-01  9.8159800000e+05
  8.2109700000e+02  7.7575400000e-01  9.8169900000e+05
  8.2112900000e+02  7.7573000000e-01  9.8180300000e+05
  8.2116200000e+02  7.7570700000e-01  9.8190900000e+05
  8.2119500000e+02  7.7568300000e-01  9.8200800000e+05
  8.2122800000e+02  7.7565900000e-01  9.8210800000e+05
  8.2126000000e+02  7.7563600000e-01  9.8221300000e+05
  8.2129300000e+02  7.7561200000e-01  9.8231300000e+05
  8.2132600000e+02  7.7558900000e-01  9.8241700000e+05
  8.2135800000e+02  7.7556500000e-01  9.8251600000e+05
  8.2139100000e+02  7.7554100000e-01  9.8262200000e+05
  8.2142400000e+02  7.7551700000e-01  9.8272200000e+05
  8.2145600000e+02  7.7549400000e-01  9.8282500000e+05
  8.2148900000e+02  7.7547000000e-01  9.8292600000e+05
  8.2152200000e+02  7.7544600000e-01  9.8302200000e+05
  8.2155500000e+02  7.7542200000e-01  9.8312700000e+05
  8.2158700000e+02  7.7539900000e-01  9.8323000000e+05
  8.2162000000e+02  7.7537500000e-01  9.8333500000e+05
  8.2165300000e+02  7.7535100000e-01  9.8343500000e+05
  8.2168500000e+02  7.7532700000e-01  9.8354000000e+05
  8.2171800000e+02  7.7530300000e-01  9.8364100000e+05
  8.2175100000e+02  7.7527900000e-01  9.8374000000e+05
  8.2178400000e+02  7.7525500000e-01  9.8384200000e+05
  8.2181600000e+02  7.7523100000e-01  9.8394600000e+05
  8.2184900000e+02  7.7520500000e-01  9.8404900000e+05
  8.2188200000e+02  7.7517800000e-01  9.8415700000e+05
  8.2191400000e+02  7.7515100000e-01  9.8425800000e+05
  8.2194700000e+02  7.7512400000e-01  9.8436700000e+05
  8.2198000000e+02  7.7509700000e-01  9.8446400000e+05
  8.2201300000e+02  7.7507000000e-01  9.8457000000e+05
  8.2204500000e+02  7.7504300000e-01  9.8467700000e+05
  8.2207800000e+02  7.7501600000e-01  9.8478200000e+05
